17:18:18,006 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-676-0041 - AUDCNH : [3000000.0@5.0935,1000000.0@5.09405][][]
17:18:18,006 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165616-082-0857 - CADCHF : [8000000.0@0.85445,1.1E7@0.8546][][]
17:18:18,007 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-676-0043 - AUDJPY : [5245000.0@96.77,4245000.0@96.78][][]
17:18:18,007 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-676-0041 - AUDCNH : [3000000.0@5.0935,1000000.0@5.09405][][]
17:18:18,007 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165616-082-0857 - CADCHF : [8000000.0@0.85445,1.1E7@0.8546][][]
17:18:18,007 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-676-0043 - AUDJPY : [5245000.0@96.77,4245000.0@96.78][][]
17:18:18,027 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-798-0080 - USDMXN : [1700000.0@14.5029,3200000.0@14.5047][][]
17:18:18,028 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-742-0126 - EURNZD : [950000.0@1.5191,3169000.0@1.51935][][]
17:18:18,028 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-778-2134 - CHFSEK : [950000.0@7.916,2000000.0@7.9174][][]
17:18:18,028 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-686-1615 - GBPHKD : [950000.0@11.7965,1000000.0@11.7966][][]
17:18:18,028 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165616-092-1778 - EURHUF : [1000000.0@318.86,2000000.0@318.945][][]
17:18:18,032 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-716-2176 - EURAUD : [8169000.0@1.4289,3169000.0@1.42905][][]
17:18:18,032 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-686-1618 - GBPNOK : [1000000.0@11.6578,1000000.0@11.6606][][]
17:18:18,032 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-798-0080 - USDMXN : [1700000.0@14.5029,3200000.0@14.5047][][]
17:18:18,033 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-742-0126 - EURNZD : [950000.0@1.5191,3169000.0@1.51935][][]
17:18:18,033 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-778-2134 - CHFSEK : [950000.0@7.916,2000000.0@7.9174][][]
17:18:18,033 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-686-1615 - GBPHKD : [950000.0@11.7965,1000000.0@11.7966][][]
17:18:18,033 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165616-092-1778 - EURHUF : [1000000.0@318.86,2000000.0@318.945][][]
17:18:18,033 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-716-2176 - EURAUD : [8169000.0@1.4289,3169000.0@1.42905][][]
17:18:18,033 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-686-1618 - GBPNOK : [1000000.0@11.6578,1000000.0@11.6606][][]
17:18:18,041 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-686-1610 - GBPAUD : [3000000.0@1.84855,3131000.0@1.84875][][]
17:18:18,041 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-686-1610 - GBPAUD : [3000000.0@1.84855,3131000.0@1.84875][][]
17:18:18,044 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-758-1617 - NOKSEK : [950000.0@1.0546,5950000.0@1.0553][][]
17:18:18,044 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-758-1617 - NOKSEK : [950000.0@1.0546,5950000.0@1.0553][][]
17:18:18,056 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-798-0082 - USDSEK : [1000000.0@8.0852,2000000.0@8.0861][][]
17:18:18,065 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-798-0082 - USDSEK : [1000000.0@8.0852,2000000.0@8.0861][][]
17:18:18,065 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-716-2175 - DKKSEK : [1950000.0@1.27815,5950000.0@1.27835][][]
17:18:18,065 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-716-2177 - EURCAD : [1000000.0@1.40535,1000000.0@1.40545][][]
17:18:18,066 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-716-2175 - DKKSEK : [1950000.0@1.27815,5950000.0@1.27835][][]
17:18:18,066 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-716-2177 - EURCAD : [1000000.0@1.40535,1000000.0@1.40545][][]
17:18:18,066 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-778-2132 - CHFDKK : [1000000.0@6.1932,1000000.0@6.19355][][]
17:18:18,066 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-778-2132 - CHFDKK : [1000000.0@6.1932,1000000.0@6.19355][][]
17:18:18,075 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-686-1616 - GBPJPY : [4320000.0@178.895,3131000.0@178.915][][]
17:18:18,075 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-788-1287 - USDHKD : [1500000.0@7.7543,1950000.0@7.75435][][]
17:18:18,075 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-686-1616 - GBPJPY : [4320000.0@178.895,3131000.0@178.915][][]
17:18:18,075 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-788-1287 - USDHKD : [1500000.0@7.7543,1950000.0@7.75435][][]
17:18:18,075 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-745-0433 - EURSGD : [950000.0@1.56475,3000000.0@1.5649][][]
17:18:18,075 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-745-0433 - EURSGD : [950000.0@1.56475,3000000.0@1.5649][][]
17:18:18,081 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-758-1612 - MXNJPY : [1.0E7@8.107,1.0E7@8.11][][]
17:18:18,082 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-758-1612 - MXNJPY : [1.0E7@8.107,1.0E7@8.11][][]
17:18:18,082 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-716-2174 - DKKNOK : [950000.0@1.2114,3000000.0@1.21205][][]
17:18:18,082 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-716-2174 - DKKNOK : [950000.0@1.2114,3000000.0@1.21205][][]
17:18:18,085 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-758-1614 - NZDJPY : [4259000.0@91.02,1000000.0@91.035][][]
